id,Adresse,Annee_construction,Superficie,GES,Electricite_GJ_moyenne_4_ans,Gaz_naturel_GJ_moyenne_4_ans,Mazout_GJ_moyenne_4_ans,Conso_totale_GJ,GES_m2
3679,1441 Rue Saint-Urbain,1957.0,14329.01,87.37562003400001,16267.47658,1629.3505,0.0,17896.82708,0.0060978127612444965
190,8100 Boulevard Saint-Michel,1968.0,2818.0,73.235,690.66616,1443.6709999999998,0.0,2134.33716,0.025988289567068844
159,5115 Rue Rivard,1967.0,2269.0,75.09,397.79916,1483.544,0.0,1881.3431600000001,0.033093873953283386
84,4375 Rue Ontario E,1914.0,3439.0,74.78000000000002,663.4816533333333,1474.8546666666668,0.0,2138.3363200000003,0.02174469322477465
869,5550 Rue Angers,1959.0,2766.0,59.805169956,819.11344,1177.368,0.0,1996.48144,0.021621536498915402
578,5670 Rue Chauveau,1959.0,3872.0,58.7434177,1500.1365999999998,1152.0105,0.0,2652.1471,0.015171337215909091
2459,9001 Boulevard Perras,1995.0,2286.0,53.33,1243.3418,1050.489,0.0,2293.8307999999997,0.023328958880139982
3015,530 Boulevard Bouchard (Dvl),1965.0,3361.0,50.71,1873.152,999.552,0.0,2872.704,0.0150877714965784
3330,3175 Chemin Remembrance,1961.0,2567.0,50.21,2459.2212,984.58,0.0,3443.8012,0.01955979742890534
297,4985 Avenue West Hill,1970.0,3728.0,41.81758033,4167.799069999999,802.2235,0.0,4970.022569999999,0.011217162105686695
610,4988 Rue Vézina,1982.0,3620.0,62.916666666666664,3902.5720266666663,1217.7246666666667,0.0,5120.296693333333,0.017380294659300185
2558,85 Rue Notre-Dame E,1905.0,5763.0,37.9,2467.7784,0.0,0.0,2467.7784,0.0065764358840881484
2453,3680 Rue Jeanne-Mance,1910.0,4847.0,38.947266344,2983.37106,751.528,0.0,3734.8990599999997,0.008035334504642047
528,9175 Boulevard Perras,1978.0,3922.0,110.25666666666666,5345.36792,2138.2226666666666,0.0,7483.590586666666,0.028112357640659526
407,4040 Rue Sherbrooke E,1918.0,2484.0,31.270130156,969.28122,612.5740000000001,0.0,1581.85522,0.012588619225442835
260,3400 Boulevard Des Trinitaires,1968.0,4052.0,35.04,1474.0092,689.054,0.0,2163.0632,0.008647581441263574
2402,4777 Avenue Pierre-De Coubertin,1976.0,34875.03,20.282373072,67218.71306,0.0,0.0,67218.71306,0.0005815729211415732
2547,1033 Rue Rachel E,1990.0,2313.0,27.19391588,2650.58166,521.9365,0.0,3172.5181599999996,0.011756989139645482
240,500 Boulevard Rosemont,2013.0,3619.0,30.62,2361.1572,593.332,0.0,2954.4892,0.008460900801326334
353,2450 Rue Workman,1904.0,2045.0,21.4,1108.59896,416.68,0.0,1525.27896,0.010464547677261613
177,3616 Rue Hochelaga,1931.0,2923.0,32.63333333333333,1882.2185333333337,632.0966666666667,0.0,2514.3152000000005,0.011164328885847874
95,1000 Avenue Émile-Journault E,1976.0,53494.05,137.87732842999998,42216.44196,2461.6499999999996,0.0,44678.09196,0.0025774329748822528
1061,6150 Avenue Royalmount,1985.0,4376.0,46.395,2647.6776,899.906,0.0,3547.5836,0.010602148080438757
986,14001 Rue Notre-Dame E,1998.0,3416.0,29.726666666666663,1646.81876,575.9926666666667,0.0,2222.8114266666666,0.008702185792349725
9322,505 Boulevard De Maisonneuve E,1954.0,7062.0,18.44,0.0,369.208,0.0,369.208,0.0026111583120928916
1803,3933 Avenue Du Parc-La Fontaine,2022.0,2643.0,18.0,1642.5467999999998,346.598,0.0,1989.1447999999998,0.00681044267877412
151,3755 Rue Botrel,1912.0,3224.0,15.086666666666666,2806.6192800000003,279.7386666666667,0.0,3086.357946666667,0.004679487179487179
321,7650 Boulevard Maurice-Duplessis,2004.0,2070.0,37.15,2611.9626,717.7379999999999,0.0,3329.7005999999997,0.017946859903381643
1043,12090 Rue Notre-Dame E,1990.0,4250.0,7.592337220000001,2271.8862200000003,139.0185,0.0,2410.9047200000005,0.0017864322870588237
142,6767 Chemin De La Côte-Des-Neiges,1976.0,8066.0,2.31,5552.3844,0.0,0.0,5552.3844,0.0002863873047359286
3686,2805 Boulevard Thimens (Slr),1986.0,4195.0,1.81,4348.9583999999995,0.0,0.0,4348.9583999999995,0.000431466030989273
3956,1248 Avenue Bernard (Out),1929.0,3016.0,1.71,4113.4068,0.0,0.0,4113.4068,0.0005669761273209548
1033,6400 Avenue De Monkland,2015.0,5881.0,1.66,3995.442,0.0,0.0,3995.442,0.0002822649209318143
811,8105 Rue Hochelaga,1987.0,4970.0,0.8066666666666666,2435.2119333333335,0.0,0.0,2435.2119333333335,0.00016230717639168342
709,5290 Chemin De La Côte-Des-Neiges,1982.0,3477.0,1.09,2616.75,0.0,0.0,2616.75,0.0003134886396318666
98,4200 Rue Ontario E,1907.0,2124.0,0.607697464,2006.1071,0.0,0.0,2006.1071,0.00028610991713747647
1303,251 Avenue Des Pins O,1858.0,10153.0,0.94,2247.9336,0.0,0.0,2247.9336,9.2583472865163e-05
194,7601 Rue François-Perrault,1968.0,2437.0,0.64,1976.2739333333332,0.0,0.0,1976.2739333333332,0.00026261797291752154
2369,5434 Avenue Du Parc,1992.0,2299.0,0.54,1303.776,0.0,0.0,1303.776,0.00023488473249238802
479,4355 Rue Cartier,1973.0,3145.0,39.93,2755.248,773.75,0.0,3528.998,0.012696343402225755
2175,4581 Rue Sherbrooke E,2021.0,2192.0,0.26,629.856,0.0,0.0,629.856,0.0001186131386861314
6574,7500 Rue Saint-Denis,1974.0,5100.0,0.07,163.9512,0.0,0.0,163.9512,1.3725490196078432e-05
3094,41 Av Saint-Just,1993.0,2364.0,0.64,2020.89582,0.0,0.0,2020.89582,0.00027072758037225043
3096,"999, Ave Mceachran",1986.0,8178.01,51.75,9112.17528,975.21,0.0,10087.385279999999,0.006327945306987885
3032,"7171, Rue Bombardier, Anjou",1977.0,4996.0,388.99,2588.544,7764.958,0.0,10353.502,0.07786028823058447
3035,"8750, Ave Chaumont, Anjou",1976.0,5070.0,243.87,3183.8399999999997,4854.994,0.0,8038.833999999999,0.04810059171597633
